698;37864610;600744000000;594592000000
699;14742974;600784000000;594312000000
700;29674099;600768000000;592868000000
701;2024347;38064000000;37284000000
702;3295655;98860000000;97232000000
703;1016291;6768000000;6468000000
704;23;4000000;4000000
705;5938;176000000;172000000
706;414046;11388000000;11208000000
707;56;8000000;4000000
708;7050143;184780000000;181916000000
709;58737727;600568000000;590992000000
710;28606875;600760000000;591360000000
711;4596658;91836000000;90324000000
712;10089284;213632000000;210836000000
713;38930049;600616000000;591288000000
714;2;4000000;4000000
715;5267;188000000;188000000
716;23387;728000000;680000000
717;25604434;600756000000;592260000000
718;311464;7456000000;7312000000
719;569346;13144000000;12848000000
720;11750;556000000;464000000
721;2980035;79036000000;77612000000
722;1323002;37056000000;36412000000
723;3975887;85572000000;84404000000
724;2674442;70336000000;69276000000
725;8;0;0
726;84996;2616000000;2556000000
727;696532;19780000000;19476000000
728;7259361;174908000000;172088000000
729;15;0;0
730;1644219;34284000000;34008000000
731;137245;4424000000;4344000000
732;3033;160000000;108000000
733;1599231;42256000000;41632000000
734;3659334;103408000000;101904000000
735;3822987;92080000000;90316000000
736;22161031;601000000000;592624000000
737;24410455;600740000000;592360000000
738;949234;24924000000;24568000000
739;3926322;95556000000;93724000000
740;2521730;65984000000;64928000000
741;13161;640000000;524000000
742;761610;21520000000;21160000000
743;1671263;51360000000;50608000000
744;796428;23464000000;23000000000
745;771676;13748000000;13436000000
746;480682;13100000000;12680000000
747;110;24000000;20000000
748;1051344;24832000000;24488000000
749;103432;2960000000;2888000000
750;636892;19012000000;18800000000
751;39264;1224000000;1204000000
752;2097300;61132000000;60056000000
753;1033124;15428000000;14884000000
754;14895138;403960000000;398284000000
755;554525;16720000000;16444000000
756;1164381;17988000000;17412000000
757;3063058;65788000000;64984000000
758;1409679;30584000000;30084000000
759;16912;644000000;544000000
760;4293;152000000;152000000
761;323065;8756000000;8664000000
762;76405;3152000000;2912000000
763;202527;6308000000;6228000000
764;5008960;147876000000;146472000000
765;1265322;34636000000;34152000000
766;22;4000000;4000000
767;70352;2800000000;2632000000
768;783309;18224000000;18016000000
769;1375583;42428000000;41688000000
770;433028;12556000000;12408000000
771;2484925;73376000000;72224000000
772;16588;664000000;576000000
773;1029704;23412000000;23024000000
774;306780;8916000000;8740000000
775;4783;28000000;24000000
776;413;12000000;12000000
777;102306;2372000000;2164000000
778;53142;2072000000;1812000000
779;1286292;36164000000;35928000000
780;1225909;37552000000;36920000000
781;73132;1908000000;1896000000
782;17457608;491724000000;484240000000
783;105493;3476000000;3276000000
784;6550;244000000;204000000
785;9419;368000000;360000000
786;16172;932000000;840000000
787;30452;1020000000;988000000
788;149063;4208000000;4032000000
789;104;4000000;0
790;377209;11220000000;11036000000
791;45953;1224000000;1200000000
792;405;80000000;36000000
793;1057461;23648000000;23288000000
794;247949;4968000000;4636000000
795;446067;12392000000;12044000000
796;499741;6232000000;6084000000
797;24268;792000000;780000000
798;13;0;0
799;24;4000000;0
800;11;4000000;4000000
801;34595;1140000000;1120000000
802;71;4000000;4000000
803;98563;3140000000;3056000000
804;2520538;52808000000;52164000000
805;28;8000000;4000000
806;13030;500000000;464000000
807;576315;16920000000;16440000000
808;16;0;0
809;16;4000000;4000000
810;12;0;0
811;528465;17840000000;17604000000
812;19961090;511412000000;504144000000
813;3081;196000000;168000000
814;1607;64000000;64000000
815;680052;15652000000;15420000000
816;141984;3460000000;3416000000
817;2006726;60516000000;59640000000
818;179630;6236000000;6192000000
819;124;8000000;8000000
820;1655;64000000;64000000
821;150113;3540000000;3460000000
822;19430075;511500000000;504536000000
823;970133;24316000000;23916000000
824;4434689;138440000000;136292000000
825;41031;1176000000;1128000000
826;19069160;498924000000;497196000000
827;19341438;548956000000;540672000000
828;172137;5972000000;5648000000
829;61525;1648000000;1524000000
830;1670326;36052000000;35484000000
831;1713264;48668000000;48428000000
832;266176;7548000000;7396000000
833;2526106;67052000000;66008000000
834;7171;204000000;188000000
835;234699;6288000000;6016000000
836;1466;368000000;312000000
837;411313;11728000000;11472000000
838;70346;2672000000;2348000000
839;11196;364000000;360000000
840;30306;1200000000;1132000000
841;62;8000000;0
842;82;4000000;4000000
843;43652;1336000000;1204000000
844;693;24000000;24000000
845;77287;2740000000;2568000000
846;15531;540000000;456000000
847;2068494;61324000000;60420000000
848;88403;2692000000;2648000000
849;3065;124000000;124000000
850;260;52000000;8000000
851;176;8000000;4000000
852;15109;504000000;492000000
853;626020;17664000000;17476000000
854;574760;18232000000;17772000000
855;69469;2028000000;1928000000
856;582;36000000;32000000
857;27;0;0
858;805784;23368000000;23152000000
859;866243;19036000000;18848000000
860;1491;56000000;56000000
861;158454;4644000000;4572000000
862;933981;26168000000;25656000000
863;10817;700000000;652000000
864;2485;1556000000;1384000000
865;154;4000000;4000000
866;184377;4260000000;4136000000
867;4669;160000000;160000000
868;84900;3140000000;2908000000
869;12586;468000000;468000000
870;281719;8136000000;7868000000
871;1243181;33692000000;33112000000
872;3320;92000000;64000000
873;3991;164000000;164000000
874;382;12000000;12000000
875;24111;1200000000;1104000000
876;10279;364000000;360000000
877;94526;3196000000;3152000000
878;45;8000000;8000000
879;538470;12836000000;12708000000
880;6;0;0
881;99151;3388000000;3324000000
882;3903;176000000;172000000
883;150737;3212000000;3188000000
884;1493105;29244000000;28832000000
885;133197;4064000000;3924000000
886;13861;436000000;428000000
887;11054;348000000;340000000
888;33970;1304000000;1288000000
889;10;4000000;4000000
890;3470;176000000;132000000
891;47014;1604000000;1540000000
892;16941;752000000;688000000
893;623;28000000;24000000
894;444;36000000;20000000
895;11019;576000000;440000000
896;981;40000000;40000000
897;75520;1848000000;1692000000
898;26744;776000000;740000000
899;7832;484000000;380000000
900;59538;2064000000;1996000000
901;9766;400000000;392000000
902;18499841;554424000000;546316000000
903;396347;11588000000;11384000000
904;525375;14644000000;14384000000
905;518859;14612000000;14304000000
906;1832505;30804000000;30324000000
907;16611881;385552000000;380312000000
908;742859;13916000000;13804000000
909;742048;13160000000;12924000000
910;558667;12696000000;12496000000
911;561776;12928000000;12792000000
912;1008;44000000;40000000
913;839242;22144000000;21708000000
914;469088;10084000000;9872000000
915;152169;4136000000;4068000000
916;1136249;18060000000;17740000000
917;620266;6312000000;6204000000
918;993367;12836000000;12740000000
919;997151;13456000000;13216000000
920;509535;11888000000;11724000000
921;100;4000000;4000000
922;31322;916000000;916000000
923;30290;1168000000;1128000000
924;18421701;425088000000;419684000000
1002;184339;856000000;760000000
1003;4691808;13388000000;13148000000
1004;1399;8000000;8000000
1005;0;0;0
1006;764;8000000;8000000
1007;144264;560000000;556000000
1008;20;4000000;4000000
1009;183;0;0
1010;230708;664000000;664000000
1011;54;4000000;4000000
1012;19069110;33120000000;32220000000
1013;4097222;9828000000;9744000000
1014;54;0;0
1015;0;0;0
1016;233;4000000;0
1017;195693;840000000;828000000
1018;71;4000000;4000000
1019;153800;788000000;780000000
1020;198;0;0
1021;211962;916000000;896000000
1022;5674;56000000;56000000
1023;199974;948000000;944000000
1024;156;0;0
1025;12562;68000000;60000000
1026;206964;812000000;752000000
1027;131;4000000;4000000
1028;258263;1260000000;1228000000
1029;588515;908000000;876000000
1030;339;4000000;4000000
1031;634;8000000;8000000
1032;38580;144000000;132000000
1033;351;4000000;4000000
1034;13692;108000000;108000000
1035;396024;1368000000;1348000000
1036;1382;16000000;16000000
1037;10331;124000000;96000000
1038;157591;532000000;528000000
1039;0;0;0
1040;262144;884000000;864000000
1041;11686;96000000;96000000
1042;1;0;0
1043;103530;276000000;276000000
1044;357;4000000;4000000
1045;222258;1096000000;1080000000
1046;0;0;0
1047;1335;16000000;16000000
1048;10;0;0
1049;14;0;0
1050;82319;468000000;428000000
1051;3228908;9792000000;9664000000
1052;439921;1524000000;1508000000
1053;865713;2084000000;2044000000
1054;8;0;0
1055;0;0;0
1056;3842;40000000;40000000
1057;524968;1636000000;1620000000
