0;1000;20000000;20000000
1;1000;17748000000;17188000000
2;1000;36000000;36000000
3;1000;440000000;424000000
4;1000;20920000000;20724000000
5;57;240768000000;237212000000
6;1000;740000000;736000000
7;1000;2548000000;2520000000
8;1000;2344000000;2320000000
9;1000;64000000;64000000
10;1000;1184000000;1060000000
11;1000;488000000;468000000
12;1000;16960000000;16668000000
13;57;61908000000;61408000000
14;1000;52000000;48000000
15;1000;76000000;60000000
16;1000;1792000000;1756000000
17;1000;24000000;24000000
18;1000;1176000000;1088000000
19;1000;3504000000;3472000000
20;0;284000000;256000000
21;1000;36000000;32000000
22;1000;95208000000;94336000000
23;1000;168000000;140000000
24;1000;44000000;36000000
25;1000;36000000;36000000
26;1000;60000000;44000000
27;1000;28000000;16000000
28;1000;36000000;36000000
29;1000;4000000;4000000
30;1000;488000000;472000000
31;1000;3512000000;3448000000
32;1000;28000000;28000000
33;1000;48000000;48000000
34;1000;12000000;8000000
35;1000;204000000;196000000
36;31;600780000000;594380000000
37;1000;232000000;188000000
38;1000;16000000;16000000
39;1000;44000000;44000000
40;1000;116000000;112000000
41;1000;84000000;84000000
43;1000;492000000;480000000
44;8;5472000000;5340000000
45;1000;188000000;176000000
46;229;5444000000;5376000000
47;0;8000000;8000000
48;71;6496000000;6444000000
51;1000;124000000;124000000
53;1000;72000000;68000000
55;1000;168000000;112000000
56;1000;1084000000;1076000000
57;0;7256000000;7192000000
58;83;5328000000;5276000000
59;79;5272000000;5236000000
60;1000;68000000;60000000
62;95;68000000;48000000
63;1000;4000000;4000000
64;1000;112000000;96000000
65;1000;72000000;64000000
66;0;100000000;88000000
67;0;64000000;60000000
69;20;168000000;156000000
71;1000;100000000;100000000
72;1000;1196000000;1180000000
73;1000;1020000000;1000000000
74;1000;248000000;228000000
75;1000;40000000;40000000
78;1000;68000000;68000000
79;1000;20000000;20000000
80;1000;92000000;80000000
81;1000;88000000;88000000
82;1000;64000000;64000000
83;25;64000000;48000000
84;166;600780000000;596208000000
85;337;600780000000;596432000000
86;554;600780000000;596224000000
88;1000;124000000;88000000
90;1000;104000000;104000000
92;1000;892000000;860000000
93;1000;876000000;876000000
97;1000;32000000;32000000
100;1000;80000000;80000000
101;1000;360000000;344000000
102;1000;140000000;136000000
103;1000;532000000;520000000
104;41;328000000;292000000
109;0;4000000;4000000
110;1000;224000000;224000000
111;1000;592000000;404000000
112;1000;28000000;28000000
114;1000;336000000;336000000
115;1000;276000000;244000000
117;1000;1768000000;1764000000
118;0;0;0
119;0;0;0
120;1000;4000000;4000000
123;1000;60000000;60000000
124;1000;32000000;32000000
127;1000;92000000;76000000
128;1000;64000000;56000000
129;1000;1084000000;1064000000
130;1000;32000000;32000000
131;605;44000000;40000000
133;1000;228000000;196000000
136;1;72000000;52000000
137;1;96000000;84000000
139;1000;84000000;84000000
142;1000;8000000;8000000
149;1000;112000000;108000000
150;99;260000000;256000000
152;1000;80000000;80000000
153;1000;308000000;268000000
154;1000;48000000;48000000
156;365;20000000;12000000
157;1000;8000000;8000000
158;1000;1964000000;1936000000
159;1000;1944000000;1920000000
160;1000;2036000000;2032000000
161;1000;1788000000;1772000000
162;922;3048000000;3020000000
163;1000;48000000;44000000
164;1000;24000000;24000000
170;1000;64000000;60000000
171;1000;92000000;80000000
172;1000;48000000;44000000
173;1000;20000000;20000000
176;1000;72000000;72000000
177;1000;984000000;972000000
183;1000;60000000;60000000
184;1000;64000000;64000000
185;1000;44000000;44000000
188;1000;96000000;92000000
189;0;129132000000;127956000000
192;1000;88000000;84000000
194;0;336000000;324000000
195;1000;12000000;12000000
197;1000;1104000000;1020000000
199;1000;72000000;72000000
203;1000;256000000;192000000
209;1000;152000000;92000000
210;1000;32000000;32000000
211;1000;932000000;916000000
212;1000;52000000;44000000
213;1000;1172000000;1140000000
215;0;0;0
218;1000;28000000;28000000
222;1000;88000000;88000000
224;1000;88000000;72000000
226;1000;36000000;32000000
230;1000;16000000;16000000
232;18;12000000;12000000
234;1000;56000000;56000000
236;1000;1076000000;1076000000
237;1000;4000000;4000000
239;57;4000000;4000000
249;1000;116000000;84000000
250;1000;40000000;28000000
252;1000;104000000;104000000
255;1000;308000000;284000000
259;1000;16000000;16000000
264;1000;100000000;96000000
265;1000;2660000000;2600000000
266;1000;48000000;44000000
267;1000;28000000;24000000
268;1000;20000000;20000000
271;0;4000000;4000000
272;1000;76000000;72000000
274;1000;64000000;52000000
278;617;24000000;24000000
281;1000;364000000;360000000
291;1000;36000000;32000000
292;1000;164000000;164000000
296;1000;88000000;56000000
298;1000;168000000;148000000
303;1000;24000000;24000000
307;1000;92000000;88000000
311;1000;8000000;8000000
319;1000;100000000;88000000
320;1000;28000000;28000000
322;1000;76000000;68000000
323;703;5024000000;4952000000
324;697;1720000000;1720000000
325;1000;644000000;428000000
327;1000;44000000;44000000
332;1000;44000000;28000000
333;1000;12000000;8000000
334;267;36660000000;36308000000
336;1000;136000000;96000000
341;1000;1724000000;1596000000
397;1000;48000000;40000000
447;0;600780000000;592364000000
493;6;4000000;0
592;54;3532000000;3340000000
688;1000;48000000;48000000
