 Loading the index...
 Index loaded 22560447990 bytes
0;1000;4585419
1;1000;207091134
2;1000;16033001
3;1000;1092316805
4;1000;256744556
5;57;2301903002
6;1000;107505931
7;1000;293945467
8;1000;141422324
9;1000;20300036
10;1000;63438803
11;1000;84160172
12;1000;201406323
13;57;2405436666
14;1000;15298336
15;1000;35436600
16;1000;85100064
17;1000;10884709
18;1000;42114511
19;1000;209005054
20;0;65765483
21;1000;7655782
22;1000;48343619047
23;1000;23255864
24;1000;17267134
25;1000;10755648
26;1000;18375995
27;1000;5649482
28;1000;17837186
29;1000;36554104766
30;1000;221796952
31;1000;1942221921
32;1000;11829322
33;1000;18873654
34;1000;5238404
35;1000;52408272
36;183;49679201797
37;1000;83961260
38;1000;7151418
39;1000;18757767
40;1000;5050790747
41;1000;42398450
42;1000;32970464
43;1000;113681531
44;8;792594153
45;1000;78204952
46;229;789596978
47;0;2495350
48;71;962040342
49;1000;17240945
50;1000;21934185
51;1000;57989928
52;1000;29788046
53;1000;33085597
54;1000;17253243
55;1000;50013414
56;1000;212435726
57;0;1128236868
58;83;772668567
59;79;771600971
60;1000;27921380
61;1000;19226027
62;95;18383791
63;1000;203854522
64;1000;39063993
65;1000;17340042
66;0;23268978
67;0;16131291
68;28;15498349
69;20;42147640
70;1000;30233345
71;1000;45941775
72;1000;409564254
73;1000;384556119
74;1000;68465782
75;1000;23525853
76;1000;16982688
77;1000;8595676
78;1000;27993849
79;1000;6017355
80;1000;30108907
81;1000;31953907
82;1000;13269467
83;25;3772149
84;200;16719142
85;398;14588337
86;692;44134245
87;1000;11080277
88;1000;45368083
89;1000;11691135
90;1000;29737869
91;23;2554393
92;1000;187948943
93;1000;188263876
94;1000;9521304
95;1000;11632109
96;1000;24056786
97;1000;12359202
98;1000;39002669
99;1000;4285089
100;1000;32526577
101;1000;92947801
102;1000;38011858
103;1000;99244169
104;41;3378296
105;1000;22761820
106;1000;19222161
107;1000;19618174
108;1000;9552731
109;0;678905
110;1000;63677992
111;1000;67522517
112;1000;14323755
113;1000;28965543
114;1000;71177431
115;1000;59939639
116;1000;20450700
117;1000;406848594
118;0;47626
119;0;16555
120;1000;2682196187
121;1000;19714329
122;0;1900473760
123;1000;22115834
124;1000;19103549
125;606;21435791
126;1000;38273067
127;1000;37362071
128;1000;17917823
129;1000;58442985
130;1000;13035988
131;605;17498261
132;0;143751530
133;1000;72807401
134;1000;25516772
135;585;20329780
136;1;14784794
137;1;19730737
138;322;16831111
139;1000;59068560
140;50;39486778
141;1000;5055444
142;1000;2802382
143;1000;16446373
144;62;27884495
145;1000;17177230
146;1000;13389826
147;1000;31223618
148;1000;26558076
149;1000;48832818
150;99;59829268
151;1000;6780547
152;1000;37334534
153;1000;82548789
154;1000;24395713
155;1000;14754944
156;365;4483972
157;1000;3254576
158;1000;446992020
159;1000;442167947
160;1000;468333221
161;1000;414025805
162;922;685647113
163;1000;14885854
164;1000;10048971
165;1000;16686313
166;1000;15160467
167;1000;20732839
168;1000;20793846
169;1000;14819444
170;1000;30789988
171;1000;37206473
172;1000;19813000
173;1000;7232460
174;1000;12054516
175;1000;5460248
176;1000;16428403
177;1000;235157207
178;1000;16898788
179;1000;4159647
180;1000;20656318
181;1000;19471254
182;1000;34530370
183;1000;11533938
184;1000;8988222
185;1000;10711830
186;1000;11704062
187;1000;10614125
188;1000;43240402
189;0;91714388067
190;118;30292641
191;1000;13938163
192;1000;39418732
193;1000;16891153
194;0;229589283
195;1000;6086663
196;1000;1730316
197;1000;179303918
198;1000;9064323
199;1000;16812225
200;1000;18667136
201;296;81833579
202;1000;11354676
203;1000;83160622
204;1000;18036287
205;1000;4584764
206;1000;8311294
207;1000;5532876
208;1000;21553088
209;1000;36322492
210;1000;11260277
211;1000;102669499
212;1000;18285379
213;1000;119342844
214;1000;4717336
215;0;24240
216;1000;7003999
217;1000;20890718
218;1000;5474547
219;1000;7235133
220;1000;16666924
221;1000;12450611
222;1000;31000139
223;18;3513251762
224;1000;25675172
225;1000;22441176
226;1000;10192630
227;86;43171159
228;12;2870418
229;1000;10026072
230;1000;9503516
231;1000;15248226
232;18;2294320
233;1000;21368503
234;1000;8449579
235;1000;16762425
236;1000;264871798
237;1000;3006218
238;1000;37319043
239;57;1557634
240;1000;4378121
241;1000;6983645
242;1000;4900334
243;1000;20987367
244;1000;26379986
245;78;28255995
246;1000;7271805
247;1000;27919864
248;1000;21996711
249;1000;30034627
250;1000;10012513
251;1000;7498072
252;1000;42877559
253;1000;8829512
254;1000;19971547
255;1000;84237780
256;201;3862301
257;1000;23060417
258;432;5239171
