 Loading the index...
 Index loaded 1758051510 bytes
0;1;10743992
1;1000;2752003
2;1;2123067
3;27;3572058
4;273;1802121
5;1;1351514
6;1;827462
7;2;267077
8;1;50111419
9;1000;2627145
10;2;1185045
11;10;1165607
12;1;195642
13;81;5550231
14;8;12501235
15;11;19044329
16;4;165350
17;10;118278
18;3;13851998
19;2;1251981
20;4;424957
21;50;96766171
22;5;2803243
23;17;46766581
24;2;4473164
25;2;8895699
26;245;1672006
27;10;684963
28;1;186795
29;248;45054762
30;1;1532775
31;2;166072
32;1;12103050
33;1;19424586
34;102;26685788
35;2;2950263
36;11;41723325
37;1;245560
38;9;28657536
39;1;5729365
40;1;105890
41;1;23940116
42;7;1172654
43;1;5742506
44;5;3724758
45;1;103779686
46;1;2728773
47;1;567324
48;3;6988609
49;1000;7623182
50;1;1642871
51;1;1382636
52;1;796491
53;1;1216206
54;1;16483554
55;32;566570
56;926;3633072
57;1;230201
58;1;3058853
59;1;88359
60;1;58496939
61;1;209660
62;507;8176267
63;4;1016207
64;2;94085
65;2;938237
66;1;1306145
67;26;2263213
68;1;699115
69;6;1171035
70;29;120185
71;1;236626
72;1;1393964
73;308;205343458
74;1;386912
75;1;916449
76;15;17756175
77;24;1367828
78;3;1213545
79;1;9621110
80;16;3277399
81;76;295631
82;1;784568
83;32;1117729
84;56;2069236
85;1;1116330
86;37;352286
87;1;466572
88;20;951737
89;1000;3484383
90;1;2711108
91;35;515555
92;1;1682810
93;22;238580
94;1;119473
95;1;759404
96;1000;4123516
97;4;691617
98;1;885904
99;188;21019538
100;1;191024
101;1;783902
102;1;2209546
103;1;3518862
104;1;42392970
105;1;448195
106;9;5006401
107;1;235767
108;76;719572
109;143;2937476
110;7;1544764
111;33;284777
112;688;9465609
113;3;59369834
114;233;5347000
115;1;851788
116;8;1587239
117;7;4879811
118;1000;131757387
119;1;575624
120;1;8504283
121;2;225203
122;5;3102100
123;1;4524259
124;93;695694
125;1;558879
126;12;5002027
127;4;855354
128;3;1294672
129;1000;1532369
130;1;1648712
131;1;18430672
132;3;32359195
133;2;715528
134;1;175198
135;1;273249
136;1;522020
137;120;668055
138;2;5519079
139;7;19444707
140;365;1820574
141;1;6969619
142;23;2322006
143;7;6769610
144;1;989097
145;122;3903192
146;2;1278669
147;71;726837
148;1;368138
149;61;931391
150;1;10648217
151;1;14564262
152;1000;5090857
153;1;25410337
154;9;331989
155;3;1889061
156;6;675591
157;1;803482
158;7;528645
159;1;1716689
160;1;660398
161;386;2897253
162;30;6304043
163;1;99582
164;18;382293
165;1000;10714155
166;1;1242747
