 Loading the index...
 Index loaded 3819164670 bytes
0;1;1786064
1;1000;2790318
2;1;148994253
3;27;20928881
4;273;1672159
5;1;247098
6;1;855457
7;2;298784
8;1;6711334
9;1000;2570066
10;2;1142137
11;10;1096579
12;1;8628837
13;81;4898821
14;8;713192
15;11;24025849
16;4;175338
17;10;138705
18;3;20873512
19;2;1191166
20;4;418775
21;50;97436950
22;5;2622495
23;17;54326899
24;2;4061110
25;2;8143879
26;245;1683154
27;10;647662
28;1;194555
29;248;50136599
30;1;1467997
31;2;221935
32;1;13843240
33;1;6299293
34;102;43396507
35;2;2709315
36;11;9494344
37;1;256550
38;9;28366681
39;1;10072330
40;1;111932
41;1;26646990
42;7;1069069
43;1;3695653
44;5;3485592
45;1;515525
46;1;1811030
47;1;429142
48;3;4801889
49;1000;6072378
50;1;1271822
51;1;1061802
52;1;1756687
53;1;957977
54;1;553063
55;32;487033
56;926;3087561
57;1;200859
58;1;511815
59;1;36774509
60;1;69999008
61;1;210162
62;507;8097946
63;4;954808
64;2;121513
65;2;878275
66;1;1449152
67;26;2173881
68;1;709111
69;6;1091867
70;29;142070
71;1;215583
72;1;1254737
73;308;84789039
74;1;386943
75;1;816283
76;15;3604447
77;24;1231175
78;3;1165220
79;1;1614284
80;16;2943928
81;76;295988
82;1;727379
83;32;1029384
84;56;2083713
85;1;225182
86;37;366813
87;1;466032
88;20;865746
89;1000;3469667
90;1;3771660
91;35;506115
92;1;1745914
93;22;314135
94;1;341943
95;1;685940
96;1000;4166449
97;4;625572
98;1;8967441
99;188;2336203
100;1;184413
101;1;741772
102;1;10205681
103;1;192577
104;1;68393717
105;1;442511
106;9;4002135
107;1;253835
108;76;710580
109;143;2789539
110;7;1499782
111;33;307403
112;688;9330654
113;3;73717996
114;233;5152877
115;1;822392
116;8;1543316
117;7;7039169
118;1000;132613478
119;1;581030
120;1;8988021
121;2;252310
122;5;2044683
123;1;6530936
124;93;741899
125;1;586282
126;12;886029
127;4;844785
128;3;1274844
129;1000;1534129
130;1;1490920
131;1;805601
132;3;8228484
133;2;22572276
134;1;219973
135;1;277892
136;1;43699309
137;120;1256526
138;2;1008605
139;7;12122985
140;365;1800017
141;1;7501758
142;23;2228872
