 Loading the index...
 Index loaded 38617900924 bytes
432;1000;16000000;16000000;961
433;1000;4000000;4000000;1
434;1000;12000000;12000000;904
435;1000;4000000;4000000;5
436;1000;4000000;4000000;29
437;1000;12000000;12000000;915
438;1000;16000000;16000000;937
439;1000;8000000;8000000;1
440;1000;8000000;8000000;119
441;1000;8000000;8000000;627
442;1000;5472000000;5412000000;19
443;1000;5472000000;5408000000;4
444;1000;16000000;16000000;939
445;1000;8000000;8000000;15
446;1000;4000000;0;74
447;0;272000000;272000000;0
448;1000;8000000;8000000;8
449;1000;12000000;12000000;946
450;1000;12000000;12000000;171
451;1000;8000000;8000000;569
452;344;8000000;8000000;343
453;1000;12000000;12000000;976
454;1000;4000000;4000000;80
455;781;20000000;20000000;747
456;1000;8000000;8000000;1
457;1000;8000000;8000000;585
458;1000;12000000;12000000;22
459;1000;0;0;12
460;91;4000000;4000000;89
461;657;8000000;8000000;657
462;23;2108000000;2108000000;23
463;1000;20000000;20000000;881
464;1000;4000000;4000000;1
465;1000;12000000;12000000;982
466;1000;8000000;8000000;378
467;1000;12000000;12000000;997
468;1000;12000000;12000000;968
469;1000;8000000;8000000;433
470;1000;20000000;20000000;998
471;7;0;0;7
472;62;132000000;132000000;47
473;1000;12000000;12000000;600
474;55;132000000;132000000;43
475;0;12000000;12000000;0
476;0;24000000;24000000;0
477;0;8000000;8000000;0
478;0;4000000;4000000;0
479;0;8000000;8000000;0
480;1000;12000000;12000000;1000
481;1000;8000000;8000000;360
482;1000;8000000;8000000;844
483;701;12000000;12000000;591
484;1000;8000000;8000000;31
485;1000;28000000;28000000;961
486;1000;12000000;12000000;940
487;1000;12000000;12000000;439
488;1000;4000000;4000000;425
489;1000;12000000;12000000;642
490;1000;4000000;4000000;336
491;1000;16000000;16000000;980
492;1000;8000000;8000000;1000
493;6;0;0;6
494;1000;36000000;36000000;965
495;1000;4000000;4000000;98
496;1000;16000000;16000000;914
497;1000;36000000;36000000;965
498;1000;8000000;8000000;650
499;1000;12000000;12000000;3
500;1000;8000000;8000000;932
501;1000;8000000;8000000;1000
502;0;376000000;376000000;0
503;140;4000000;4000000;90
504;1000;16000000;16000000;865
505;1000;120000000;120000000;1
506;17;0;0;17
507;1000;8000000;8000000;1
508;1000;8000000;8000000;46
509;221;24000000;24000000;48
510;1000;116000000;116000000;1
511;1000;8000000;8000000;889
512;1000;16000000;16000000;998
513;1000;8000000;8000000;698
514;1000;8000000;8000000;1
515;1000;12000000;12000000;996
516;1000;12000000;12000000;569
517;1000;4000000;4000000;758
518;1000;12000000;12000000;607
519;1000;8000000;8000000;436
520;1000;8000000;8000000;1
521;1000;8000000;8000000;203
522;1000;20000000;20000000;999
523;1000;12000000;12000000;736
524;0;0;0;0
525;1000;24000000;24000000;994
526;1000;4000000;4000000;1
527;0;0;0;0
528;1000;12000000;12000000;904
529;1000;12000000;12000000;891
530;1000;4000000;4000000;44
531;20;0;0;20
532;1000;20000000;20000000;987
533;1000;4000000;4000000;2
534;1000;8000000;8000000;1
535;1000;28000000;28000000;5
536;1000;12000000;12000000;903
537;1000;8000000;8000000;906
538;1000;120000000;120000000;1
539;1000;12000000;12000000;984
540;1000;12000000;12000000;1000
541;370;556000000;556000000;254
542;1000;20000000;20000000;846
543;1000;8000000;8000000;1
544;35;0;0;35
545;746;16000000;16000000;742
546;1000;16000000;16000000;888
547;193;0;0;192
548;1000;16000000;16000000;820
549;1000;12000000;12000000;836
550;1000;8000000;8000000;483
551;315;8000000;8000000;299
552;1000;8000000;8000000;996
553;1000;8000000;8000000;42
554;2;0;0;1
555;15;1612000000;1612000000;15
556;1000;24000000;24000000;991
557;1000;16000000;16000000;723
558;1000;8000000;8000000;988
559;1000;16000000;16000000;1000
560;1000;8000000;8000000;999
561;1000;16000000;16000000;1000
562;1000;4000000;4000000;188
563;1000;116000000;116000000;1
564;1000;12000000;12000000;466
565;50;0;0;50
566;490;32000000;32000000;489
567;1000;12000000;12000000;973
568;86;24000000;24000000;85
569;1000;16000000;16000000;998
570;1000;12000000;12000000;1000
571;1000;20000000;20000000;999
572;1000;716000000;716000000;1
573;1000;4000000;4000000;329
574;1000;8000000;8000000;483
575;1000;12000000;12000000;967
576;1000;8000000;8000000;44
577;1000;20000000;20000000;1000
578;1000;12000000;12000000;172
579;1000;12000000;12000000;841
580;1000;840000000;840000000;3
581;1000;8000000;8000000;363
582;1000;4000000;4000000;7
583;1000;8000000;8000000;118
584;1000;12000000;12000000;1000
585;1000;60000000;60000000;951
586;1000;12000000;12000000;629
587;1000;12000000;12000000;914
588;1000;12000000;12000000;999
589;1000;16000000;16000000;1000
590;1000;20000000;20000000;945
591;1000;4000000;4000000;1
592;54;1256000000;1256000000;54
593;1000;8000000;8000000;595
594;0;4936000000;4936000000;0
595;1000;5476000000;5436000000;14
596;1000;12000000;12000000;923
597;1000;8000000;8000000;461
598;1000;16000000;16000000;988
599;1000;8000000;8000000;439
600;1000;12000000;12000000;991
601;1000;8000000;8000000;28
602;1000;16000000;16000000;959
603;1000;12000000;12000000;1000
604;1000;8000000;8000000;425
605;93;0;0;93
606;1000;16000000;16000000;939
607;1000;12000000;12000000;861
608;1000;4000000;4000000;3
609;0;0;0;0
610;24;4000000;4000000;24
611;1000;16000000;16000000;965
612;1000;4000000;4000000;425
613;1000;12000000;12000000;845
614;1000;4000000;4000000;1
615;1000;32000000;32000000;980
616;1000;8000000;8000000;27
617;119;3700000000;3700000000;104
618;1000;12000000;12000000;955
619;1000;8000000;8000000;15
620;1000;16000000;16000000;903
621;1000;8000000;8000000;692
622;1000;12000000;12000000;3
623;1000;12000000;12000000;1000
624;1000;16000000;16000000;689
625;1000;12000000;12000000;797
626;0;4000000;4000000;0
627;1000;144000000;144000000;1000
628;47;4000000;4000000;47
629;1000;8000000;8000000;237
630;1000;20000000;20000000;963
631;1000;12000000;12000000;1000
632;1000;8000000;8000000;638
633;0;864000000;864000000;0
634;1000;8000000;8000000;918
635;0;264000000;264000000;0
636;0;52000000;52000000;0
637;0;0;0;0
638;1000;8000000;8000000;364
639;1000;8000000;8000000;17
640;1000;36000000;36000000;953
641;1000;8000000;8000000;315
642;407;16000000;16000000;82
643;1000;16000000;16000000;935
644;293;36000000;36000000;264
645;1000;4000000;4000000;738
646;1000;12000000;12000000;988
647;1000;12000000;12000000;999
648;1000;16000000;16000000;1000
649;1000;12000000;12000000;737
650;1000;40000000;40000000;866
651;1000;12000000;12000000;932
652;1000;64000000;64000000;2
653;1000;0;0;1
654;1000;8000000;8000000;528
655;1000;8000000;8000000;455
656;1000;4000000;4000000;317
657;267;12000000;12000000;267
658;1000;12000000;12000000;986
659;1000;120000000;120000000;1
660;1000;36000000;36000000;2
661;1000;20000000;20000000;988
662;1000;20000000;16000000;992
663;1000;8000000;8000000;12
664;6;0;0;4
665;68;44000000;44000000;68
666;170;4000000;4000000;170
667;1000;20000000;20000000;978
668;1000;12000000;12000000;654
669;1000;8000000;8000000;44
670;1000;8000000;8000000;1
671;1000;20000000;20000000;996
672;1000;8000000;8000000;5
673;1000;12000000;12000000;952
674;1000;8000000;4000000;24
675;595;8000000;8000000;36
676;1000;16000000;16000000;1000
677;302;4000000;4000000;287
678;1000;16000000;16000000;746
679;1000;12000000;12000000;493
680;1000;20000000;20000000;996
681;1000;4000000;4000000;196
682;260;0;0;176
683;34;4000000;4000000;31
684;1000;4000000;4000000;800
685;1000;16000000;16000000;915
686;1000;16000000;16000000;971
687;0;4000000;4000000;0
688;1000;16000000;16000000;879
689;1000;12000000;12000000;983
690;1000;12000000;12000000;797
691;1000;20000000;20000000;1000
692;1000;8000000;8000000;87
693;1000;16000000;16000000;1000
694;1000;8000000;8000000;17
695;1000;12000000;12000000;797
696;1000;12000000;12000000;873
697;1000;12000000;12000000;26
698;1000;4000000;4000000;1
699;1000;4000000;4000000;1
700;1000;8000000;8000000;1
701;1000;4000000;4000000;1
702;1000;12000000;12000000;1
703;1000;0;0;1
704;23;4000000;4000000;1
705;1000;8000000;8000000;1
706;1000;8000000;8000000;1
707;56;4000000;4000000;1
708;1000;8000000;8000000;1
709;1000;4000000;4000000;1
710;1000;8000000;8000000;1
711;1000;4000000;4000000;1
712;1000;4000000;4000000;1
713;1000;8000000;8000000;1
714;2;0;0;1
715;1000;8000000;8000000;1
716;1000;8000000;8000000;1
717;1000;8000000;8000000;1
718;1000;4000000;4000000;1
719;1000;8000000;8000000;1
720;1000;12000000;12000000;1
721;1000;8000000;8000000;1
722;1000;8000000;8000000;1
723;1000;8000000;8000000;1
724;1000;4000000;4000000;1
725;8;0;0;1
726;1000;12000000;12000000;1
727;1000;8000000;8000000;1
728;1000;8000000;8000000;1
729;15;0;0;1
730;1000;8000000;8000000;1
731;1000;8000000;8000000;1
732;1000;12000000;12000000;1
733;1000;8000000;8000000;1
734;1000;8000000;8000000;1
735;1000;8000000;8000000;1
736;1000;8000000;8000000;1
737;1000;8000000;8000000;1
738;1000;8000000;8000000;1
739;1000;8000000;8000000;1
740;1000;8000000;8000000;1
741;1000;12000000;12000000;1
742;1000;12000000;12000000;1
743;1000;8000000;8000000;1
744;1000;8000000;8000000;1
745;1000;4000000;4000000;1
746;1000;8000000;8000000;1
747;110;4000000;4000000;1
748;1000;4000000;4000000;1
749;1000;8000000;8000000;1
750;1000;4000000;4000000;1
751;1000;8000000;8000000;1
752;1000;8000000;8000000;1
753;1000;4000000;4000000;1
754;1000;8000000;8000000;1
755;1000;12000000;12000000;1
756;1000;4000000;4000000;1
757;1000;4000000;4000000;1
758;1000;8000000;8000000;1
759;1000;4000000;4000000;1
760;1000;12000000;12000000;1
761;1000;8000000;8000000;1
762;1000;8000000;8000000;1
763;1000;8000000;8000000;1
764;1000;8000000;8000000;1
765;1000;8000000;8000000;1
766;22;0;0;1
767;1000;12000000;12000000;1
768;1000;4000000;4000000;1
769;1000;12000000;12000000;1
770;1000;8000000;8000000;1
771;1000;8000000;8000000;1
772;1000;8000000;8000000;1
773;1000;4000000;4000000;1
774;1000;8000000;8000000;1
775;1000;0;0;1
776;413;4000000;4000000;1
777;1000;8000000;8000000;1
778;1000;8000000;8000000;1
779;1000;8000000;8000000;1
780;1000;8000000;8000000;1
781;1000;12000000;12000000;1
782;1000;8000000;8000000;1
783;1000;8000000;8000000;1
784;1000;4000000;4000000;1
785;1000;12000000;12000000;1
786;1000;12000000;12000000;1
787;1000;8000000;8000000;1
788;1000;12000000;12000000;1
789;104;0;0;1
790;1000;8000000;8000000;1
791;1000;8000000;8000000;1
792;405;4000000;4000000;1
793;1000;8000000;8000000;1
794;1000;4000000;4000000;1
795;1000;8000000;8000000;1
796;1000;4000000;4000000;1
797;1000;8000000;8000000;1
798;13;0;0;1
799;24;0;0;1
800;11;0;0;1
801;1000;12000000;12000000;1
802;71;0;0;1
803;1000;8000000;8000000;1
804;1000;8000000;8000000;1
805;28;0;0;1
806;1000;12000000;12000000;1
807;1000;8000000;8000000;1
808;16;0;0;1
809;16;0;0;1
810;12;0;0;1
811;1000;12000000;12000000;1
812;1000;8000000;8000000;1
813;1000;12000000;12000000;1
814;1000;12000000;12000000;1
815;1000;4000000;4000000;1
816;1000;8000000;8000000;1
817;1000;12000000;12000000;1
818;1000;12000000;12000000;1
819;124;0;0;1
820;1000;12000000;12000000;1
821;1000;12000000;12000000;1
822;1000;12000000;12000000;1
823;1000;4000000;4000000;1
824;1000;12000000;12000000;1
825;1000;12000000;12000000;1
826;1000;4000000;4000000;1
827;1000;12000000;12000000;1
828;1000;8000000;8000000;1
829;1000;12000000;12000000;1
830;1000;4000000;4000000;1
831;1000;4000000;4000000;1
832;1000;12000000;12000000;1
833;1000;8000000;8000000;1
834;1000;4000000;4000000;1
835;1000;8000000;8000000;1
836;1000;8000000;8000000;1
837;1000;8000000;8000000;1
838;1000;8000000;8000000;1
839;1000;12000000;12000000;1
840;1000;8000000;8000000;1
841;62;0;0;1
842;82;0;0;1
843;1000;8000000;8000000;1
844;693;8000000;8000000;1
845;1000;8000000;8000000;1
846;1000;8000000;8000000;1
847;1000;12000000;12000000;1
848;1000;8000000;8000000;1
849;1000;12000000;12000000;1
850;260;4000000;4000000;1
851;176;0;0;1
852;1000;12000000;12000000;1
853;1000;8000000;8000000;1
854;1000;8000000;8000000;1
855;1000;8000000;8000000;1
856;582;12000000;12000000;1
857;27;0;0;1
858;1000;4000000;4000000;1
859;1000;8000000;8000000;1
860;1000;12000000;12000000;1
861;1000;8000000;8000000;1
862;1000;8000000;8000000;1
863;1000;12000000;12000000;1
864;1000;12000000;12000000;1
865;154;0;0;1
866;1000;8000000;8000000;1
867;1000;8000000;8000000;1
868;1000;8000000;8000000;1
869;1000;12000000;12000000;1
870;1000;12000000;12000000;1
871;1000;8000000;8000000;1
872;1000;4000000;4000000;1
873;1000;12000000;12000000;1
874;382;0;0;1
875;1000;8000000;8000000;1
876;1000;12000000;12000000;1
877;1000;12000000;12000000;1
878;45;0;0;1
879;1000;12000000;12000000;1
880;6;0;0;1
881;1000;12000000;12000000;1
882;1000;12000000;12000000;1
883;1000;8000000;8000000;1
884;1000;8000000;8000000;1
885;1000;8000000;8000000;1
886;1000;8000000;8000000;1
887;1000;12000000;12000000;1
888;1000;8000000;8000000;1
889;10;0;0;1
890;1000;12000000;12000000;1
891;1000;12000000;12000000;1
892;1000;8000000;8000000;1
893;623;8000000;8000000;1
894;444;4000000;4000000;1
895;1000;8000000;8000000;1
896;981;12000000;12000000;1
897;1000;8000000;8000000;1
898;1000;8000000;8000000;1
899;1000;12000000;12000000;1
900;1000;8000000;8000000;1
901;1000;12000000;12000000;1
902;1000;8000000;8000000;1
903;1000;12000000;12000000;1
904;1000;12000000;12000000;1
905;1000;4000000;4000000;1
906;1000;4000000;4000000;1
907;1000;8000000;8000000;1
908;1000;8000000;8000000;1
909;1000;4000000;4000000;1
910;1000;8000000;8000000;1
911;1000;8000000;8000000;1
912;1000;16000000;16000000;1
913;1000;8000000;8000000;1
914;1000;12000000;12000000;1
915;1000;8000000;8000000;1
916;1000;4000000;4000000;1
917;1000;0;0;1
918;1000;4000000;4000000;1
919;1000;4000000;4000000;1
920;1000;8000000;8000000;1
921;100;0;0;1
922;1000;12000000;12000000;1
923;1000;12000000;12000000;1
924;1000;8000000;8000000;1
925;1;0;0;1
926;1000;172000000;172000000;1000
927;2;0;0;2
928;113;8000000;8000000;113
929;73;24000000;24000000;73
930;647;24000000;24000000;647
931;1000;4000000;4000000;1000
932;1000;8000000;8000000;1000
933;1000;8000000;8000000;1000
934;459;0;0;459
935;670;24000000;24000000;670
936;0;0;0;0
937;1000;36000000;36000000;1000
938;1000;4000000;4000000;1000
939;137;4000000;4000000;137
940;1000;16000000;16000000;1000
941;1000;4000000;4000000;1000
942;7;0;0;7
943;20;4000000;4000000;20
944;1000;4000000;4000000;1000
945;1000;8000000;8000000;1000
946;0;0;0;0
947;2;0;0;2
