0;1;2291000
1;1000;191501000
2;1000;12000000
3;1000;128000000
4;1000;228911999
5;57;16925666000
6;1000;70908000
7;1000;454136000
8;1000;173092000
9;1000;3111999
10;1000;66500000
11;1000;92431000
12;1000;222610000
13;9;16591504999
14;1000;6611000
15;1000;3336000
16;1000;127132000
17;1000;2436000
18;1000;52811000
19;1000;330355000
20;0;84464000
21;1000;3924999
22;1000;121798999
23;0;6568000
24;0;5221000
25;1000;1903999
26;0;9330000
27;1000;1909000
28;1000;1896999
29;1000;4947000
30;1000;168000000
31;1000;1072000000
32;1000;8000000
33;1000;20000000
34;1000;14891000
35;0;59948999
36;183;585420000000
37;0;40153000
38;1000;2301000
39;0;7514000
40;1000;22456999
41;1000;20759000
42;0;15238000
43;8;47500999
44;0;25502000
45;229;1736311999
46;0;2800000
47;71;48932000
48;0;35569000
49;72;6686999
50;0;24468999
51;1000;9774999
52;0;17527000
53;57;42501000
54;74;41898000
55;0;14239000
56;0;12364000
57;0;94429000
58;0;8427000
59;0;10380000
60;0;6919000
61;0;28253000
62;20;41381999
63;1000;17102000
64;1000;24690000
65;1000;276955000
66;0;58706999
67;1000;5706000
68;0;13684000
69;3;2689999
70;1;16013000
71;3;22538000
72;1000;1964999
73;24;1106000
74;172;25264000
75;369;12546000
76;608;75954000
77;0;25035000
78;1000;10846999
79;22;4717000
80;22;5586000
81;3;6578000
82;1000;8421999
83;1000;107140000
84;0;26097000
85;1000;4664000
86;17;2350000
87;0;250999
88;1000;26307999
89;1000;16793000
90;1000;4039000
91;1000;10648000
92;1000;88782000
93;1;18764000
94;0;5000
95;0;5000
96;0;724537000
97;12;11486999
98;1000;3617999
99;0;53717000
100;1000;16462000
101;1000;6601999
102;20;7512000
103;91;9490000
104;1000;65692000
105;0;26041000
106;0;34300000
107;1000;27597999
108;0;1974999
109;1000;46221000
110;99;101423000
111;1000;17765000
112;1000;116093999
113;1000;11018000
114;0;12232000
115;256;621999
116;1;19410000
117;1;27250000
118;1;18843000
119;1;28776999
120;11;131920999
121;544;9167999
122;1;4931000
123;1000;14856999
124;3;16021999
125;14;9949000
126;14;2787000
127;0;32063999
128;1000;21689999
129;1000;1971999
130;1000;1965999
131;0;3894000
132;1000;8842000
133;0;26188508000
134;188;24159000
135;0;125738999
136;1000;2013000
137;0;161751000
138;0;5541000
139;1000;149170000
140;21;6376000
141;120;3532000
142;0;87923000
143;0;9634000
144;1000;158301000
145;0;3000
146;0;6039000
147;1000;8097000
148;1;8904000
149;1;15765999
150;1000;4857999
151;18;1220999
152;1000;1821000
153;1000;18056000
154;1000;1148000
155;57;2149000
156;1;15087000
157;217;6390000
158;71;20811000
159;1000;20415000
160;1000;21806000
161;2;17660000
162;48;48805000
163;1000;13921999
164;1000;6686999
165;1000;5744000
166;0;2000
167;1000;10942000
168;5;18227999
169;617;4540000
170;1000;13142000
171;165;6942999
172;1000;20078000
173;0;14972999
174;0;30818000
175;1000;12870000
176;1;16825000
177;1000;8022999
178;0;17350000
179;1;5739999
180;189;22253000
181;703;38548000
182;697;19044000
183;1000;12686999
184;1000;7025000
185;199;13155000
186;1000;3949999
187;267;4038152000
188;1000;75414000
189;1000;196185000
190;1000;25337000
191;0;425901000
192;6;3225000
193;54;123333800
194;1000;27372999
