0;1000;4000000;4000000
1;1000;264000000;208000000
2;1000;12000000;12000000
3;1000;600000000;588000000
4;1000;272000000;272000000
5;57;1552000000;1416000000
6;1000;88000000;76000000
7;1000;460000000;452000000
8;1000;168000000;168000000
9;1000;16000000;16000000
10;1000;68000000;68000000
11;1000;140000000;140000000
12;1000;236000000;224000000
13;57;1392000000;1360000000
14;1000;12000000;8000000
15;1000;24000000;24000000
16;1000;132000000;128000000
17;1000;4000000;4000000
18;1000;64000000;64000000
19;1000;344000000;336000000
20;0;60000000;44000000
21;1000;8000000;0
22;1000;19604000000;19272000000
23;1000;36000000;20000000
24;1000;16000000;16000000
25;1000;12000000;4000000
26;1000;16000000;8000000
27;1000;4000000;4000000
28;1000;8000000;8000000
29;1000;0;0
30;1000;156000000;152000000
31;1000;1032000000;1032000000
32;1000;8000000;8000000
33;1000;16000000;16000000
34;1000;4000000;4000000
35;1000;72000000;72000000
36;183;72536000000;70972000000
37;1000;88000000;64000000
38;1000;8000000;8000000
39;1000;16000000;16000000
40;1000;2568000000;2384000000
41;1000;16000000;16000000
43;1000;156000000;148000000
44;8;1684000000;1684000000
45;1000;56000000;52000000
46;229;1740000000;1716000000
47;0;4000000;0
48;71;2004000000;2004000000
51;1000;40000000;36000000
53;1000;24000000;24000000
55;1000;40000000;40000000
56;1000;336000000;332000000
57;0;2716000000;2672000000
58;83;1676000000;1676000000
59;79;1684000000;1668000000
60;1000;16000000;16000000
62;95;24000000;20000000
63;1000;4000000;4000000
64;1000;40000000;32000000
65;1000;16000000;16000000
66;0;32000000;28000000
67;0;20000000;20000000
69;20;64000000;56000000
71;1000;28000000;28000000
72;1000;396000000;376000000
73;1000;284000000;284000000
74;1000;84000000;72000000
75;1000;8000000;8000000
78;1000;16000000;12000000
79;1000;4000000;4000000
80;1000;24000000;24000000
81;1000;28000000;28000000
82;1000;12000000;12000000
83;25;12000000;8000000
84;200;36000000;24000000
85;398;24000000;20000000
86;692;60000000;48000000
88;1000;40000000;32000000
90;1000;28000000;28000000
92;1000;268000000;264000000
93;1000;272000000;272000000
97;1000;8000000;8000000
100;1000;32000000;28000000
101;1000;116000000;100000000
102;1000;68000000;60000000
103;1000;148000000;144000000
104;41;4000000;4000000
109;0;4000000;4000000
110;1000;68000000;64000000
111;1000;72000000;72000000
112;1000;8000000;8000000
114;1000;112000000;112000000
115;1000;68000000;68000000
117;1000;568000000;568000000
118;0;0;0
119;0;0;0
120;1000;4000000;4000000
123;1000;12000000;12000000
124;1000;8000000;8000000
127;1000;36000000;32000000
128;1000;12000000;8000000
129;1000;96000000;64000000
130;1000;12000000;12000000
131;605;16000000;16000000
133;1000;48000000;48000000
136;1;48000000;32000000
137;1;20000000;20000000
139;1000;28000000;24000000
142;1000;0;0
149;1000;44000000;36000000
150;99;124000000;100000000
152;1000;20000000;20000000
153;1000;80000000;80000000
154;1000;12000000;12000000
156;365;8000000;4000000
157;1000;0;0
158;1000;620000000;616000000
159;1000;644000000;632000000
160;1000;660000000;656000000
161;1000;568000000;568000000
162;922;984000000;980000000
163;1000;12000000;4000000
164;1000;8000000;8000000
170;1000;28000000;28000000
171;1000;28000000;20000000
172;1000;16000000;16000000
173;1000;8000000;8000000
176;1000;20000000;20000000
177;1000;328000000;316000000
183;1000;12000000;12000000
184;1000;12000000;12000000
185;1000;12000000;8000000
188;1000;28000000;28000000
189;0;28424000000;28240000000
192;1000;28000000;24000000
194;0;96000000;96000000
195;1000;4000000;4000000
197;1000;368000000;288000000
199;1000;32000000;20000000
203;1000;64000000;64000000
209;1000;56000000;40000000
210;1000;12000000;8000000
211;1000;180000000;176000000
212;1000;16000000;16000000
213;1000;244000000;228000000
215;0;0;0
218;1000;8000000;8000000
222;1000;28000000;24000000
224;1000;36000000;24000000
226;1000;20000000;16000000
230;1000;4000000;4000000
232;18;8000000;8000000
234;1000;8000000;8000000
236;1000;360000000;360000000
237;1000;4000000;4000000
239;57;0;0
249;1000;40000000;28000000
250;1000;12000000;12000000
252;1000;32000000;32000000
255;1000;112000000;108000000
259;1000;8000000;8000000
264;1000;28000000;24000000
265;1000;740000000;708000000
266;1000;20000000;16000000
267;1000;4000000;4000000
268;1000;4000000;4000000
271;0;0;0
272;1000;24000000;24000000
274;1000;16000000;16000000
278;617;8000000;8000000
281;1000;120000000;116000000
291;1000;8000000;8000000
292;1000;52000000;48000000
296;1000;40000000;24000000
298;1000;56000000;40000000
303;1000;8000000;8000000
307;1000;24000000;24000000
311;1000;4000000;4000000
319;1000;44000000;32000000
320;1000;8000000;8000000
322;1000;24000000;20000000
323;703;892000000;876000000
324;697;480000000;480000000
325;1000;88000000;84000000
327;1000;16000000;12000000
332;1000;12000000;12000000
333;1000;4000000;4000000
334;267;10924000000;10652000000
336;1000;40000000;24000000
341;1000;472000000;424000000
397;1000;36000000;32000000
447;0;309776000000;302864000000
493;6;0;0
592;54;1240000000;1084000000
688;1000;16000000;16000000
