0;333362;600704000000
1;31417;600748000000
2;22184113;20564000000
3;1706593;600736000000
4;37051;600756000000
5;57;157644000000
6;518517;206348000000
7;33898;147080000000
8;243861;600756000000
9;52439813;600636000000
10;734022;280508000000
11;3631906;307088000000
12;53846;600760000000
13;57;33568000000
14;87991744;600636000000
15;0;600368000000
16;380993;600580000000
17;77311582;600604000000
18;1075685;284624000000
19;394052;600740000000
20;0;112000000
21;79738;184000000
22;9772;600664000000
23;143226;600740000000
24;62481107;411676000000
25;214262222;600408000000
26;1450219;17344000000
27;397447035;600140000000
28;79225802;599868000000
29;51872623;18924000000
30;29322245;479848000000
31;20596773;341420000000
32;7379103;66304000000
33;1729935;1196000000
34;128798;1008000000
35;565423;19048000000
36;183;158076000000
37;821107;53644000000
38;656831669;599852000000
39;1078692;41376000000
40;2395199;164200000000
41;2395215;99052000000
42;672925;44476000000
43;79597;34644000000
44;8;4416000000
45;2147628;136608000000
46;229;2800000000
47;0;4000000
48;71;6604000000
49;1709097;82000000000
50;680330;27620000000
51;5799;296000000
52;739946;38612000000
53;736248;20596000000
54;2728617;89252000000
55;3583;180000000
56;26585;22696000000
57;0;4532000000
58;83;4388000000
59;79;4356000000
60;48319778;600696000000
61;66135;7548000000
62;95;40000000
63;10934795;5956000000
64;1194560;35300000000
65;3409392;104896000000
66;0;44000000
67;0;36000000
68;28;112000000
69;20;104000000
70;739946;38572000000
71;2395247;102616000000
72;5680;3424000000
73;1104;1264000000
74;2267;292000000
75;51277802;600656000000
76;822121;22680000000
77;124479;3320000000
78;288910;8816000000
79;254351069;473500000000
80;1407552;85356000000
81;32319;2576000000
82;243838;3772000000
83;25;4000000
84;200;472624000000
85;398;350260000000
86;692;381228000000
87;1140459;38808000000
88;108042;2584000000
89;44711;2872000000
90;149144;18936000000
91;23;8000000
92;32109;17928000000
93;26588;15600000000
94;3144070;80744000000
95;680330;22256000000
96;149658;5320000000
97;663028;15780000000
98;20102;2480000000
99;55733;104000000
100;44932144;600688000000
101;2109;1752000000
102;4294929;7924000000
103;1157;152000000
104;41;32000000
105;655797;34036000000
106;929304;40844000000
107;1052082;47376000000
108;1413109;44636000000
109;0;4000000
110;245587;24860000000
111;235601;24552000000
112;34733338;600644000000
113;5011;872000000
