0;0;724000000;528000000
1;20238;42204000000;39444000000
2;968480;6880000000;6336000000
3;249427;8020000000;6992000000
4;256356;6964000000;6792000000
5;307703;18716000000;18304000000
6;25;24000000;20000000
7;1;44000000;40000000
8;2147628;333076000000;308428000000
9;2395247;215924000000;203072000000
10;27847882;600164000000;564808000000
11;2457464;232600000000;215368000000
12;0;8000000;8000000
13;2395215;284960000000;265424000000
14;54;3568000000;3044000000
15;193726;10852000000;10316000000
16;4514666;21864000000;20460000000
17;529446;455532000000;426124000000
18;565423;29012000000;27876000000
19;10510545;119600000000;113404000000
20;1802014;85204000000;80320000000
21;79738;1532000000;1412000000
22;2650177;65552000000;62252000000
23;762948;15440000000;14824000000
24;493189;600192000000;562052000000
25;637888;29772000000;28608000000
26;186246407;564448000000;518688000000
27;565246;40724000000;34100000000
28;4294929;30688000000;26352000000
29;1407552;136760000000;125832000000
30;2489818;8200000000;8032000000
31;1329846;127264000000;118920000000
32;289032;9748000000;9364000000
33;856814;51112000000;48476000000
34;433412;20936000000;20188000000
35;2672197;81148000000;74088000000
36;3409392;270988000000;252988000000
37;637640;31696000000;30576000000
38;511366;35216000000;33472000000
39;49603599;599232000000;559124000000
40;4596072;122780000000;114756000000
41;1090250;87056000000;81256000000
42;11796791;599660000000;583388000000
43;79597;24016000000;22592000000
44;32179244;599784000000;569732000000
45;245587;24896000000;24028000000
46;6309820;157924000000;150676000000
47;53883362;600192000000;574236000000
48;4477821;601708000000;585576000000
49;3546775;599744000000;556856000000
50;17755751;599312000000;568096000000
51;3724951;600588000000;575536000000
52;1114240;599968000000;577400000000
53;1574149;599780000000;568500000000
54;351387;599128000000;561664000000
55;0;96000000;80000000
56;0;68000000;56000000
57;382;599492000000;571336000000
58;41;100000000;76000000
59;235601;25200000000;24352000000
60;0;0;0
61;0;0;0
62;55196;1372000000;1288000000
63;6219;892000000;880000000
64;1;92000000;64000000
65;10522;1748000000;1748000000
66;365;16000000;12000000
67;0;0;0
68;57;8000000;8000000
69;0;0;0
70;617;32000000;16000000
71;6;0;0
72;89530653;599884000000;578140000000
73;11755547;601740000000;583612000000
74;16407175;599732000000;559280000000
75;4594687;599688000000;554748000000
76;17288023;599232000000;574784000000
77;9803;5852000000;5372000000
78;0;599652000000;569508000000
79;3891;1936000000;1744000000
80;1729935;14004000000;13148000000
81;2862;2912000000;2624000000
82;0;2636000000;2600000000
83;114109046;599468000000;571736000000
84;108042;19880000000;18268000000
85;9607;3588000000;3512000000
86;26585;14436000000;13832000000
87;12475930;599648000000;570088000000
88;50665;12380000000;10896000000
89;2633;3060000000;2964000000
90;12879;4604000000;4548000000
91;38069859;599868000000;580192000000
92;147007;8720000000;8228000000
93;50145884;599844000000;583400000000
94;846042;17940000000;16420000000
95;267;29192000000;28560000000
96;4356;4400000000;4172000000
97;149144;16000000000;15504000000
98;2442620;107048000000;101500000000
99;186092;5836000000;5760000000
100;32109;14752000000;14208000000
101;26588;12252000000;12148000000
102;116959;5100000000;5040000000
103;4616;4652000000;4436000000
104;4657;4476000000;4356000000
105;25734242;599456000000;577944000000
106;697;1864000000;1780000000
107;922;1960000000;1688000000
108;79;1888000000;1836000000
109;10934795;67052000000;64596000000
110;2986807;214848000000;199360000000
111;126384;1596000000;1560000000
112;1450219;57880000000;55604000000
113;83;2152000000;1980000000
114;71;2328000000;2312000000
115;31132571;599556000000;562660000000
116;1191;1856000000;1724000000
117;3631906;301156000000;287980000000
118;24133622;599436000000;570284000000
119;8;2752000000;2648000000
120;13125049;274264000000;256216000000
121;703;1168000000;1100000000
122;1512565;261272000000;249676000000
123;9847936;499532000000;463888000000
